   timestep             momentum      temperature  total_potential   total_pressure
     689100      1.196965371e-08      1.005455494       95797.6875   0.006525235251
     689200      6.159092791e-09      1.013496399      95751.29688   0.004829613026
     689300      7.446773864e-09      1.008126855      95701.05469   -0.01261682715
     689400      1.002535832e-08      1.000780225      95779.21094   -0.01425937098
     689500      1.776236935e-08      1.011805415      95700.17188   -0.01218714006
     689600      1.433412855e-08      1.016104341      95672.04688   -0.01500521787
     689700      2.288120804e-08     0.9938576221      95729.51562     -0.011806475
     689800      1.933509175e-08      1.005354166      95799.59375  -0.001769733382
     689900      1.135363181e-08      1.004380703        95770.625  0.0003897253191
     690000      5.379234391e-09      1.004720449        95680.625   0.002637334634
     690100       8.20309598e-09     0.9914209247      95695.66406  -0.006452813745
     690200      1.509704717e-08     0.9919098616      95664.39062  -0.003433194011
     690300      1.622544055e-08     0.9898330569      95712.86719  -0.002109075431
     690400      1.759624446e-08     0.9848362207            95726    0.01098604687
     690500      1.677132566e-08      0.983240068       95699.1875   -0.01372872666
     690600       9.05662656e-09      1.000959396      95681.74219  -0.001975549152
     690700      8.729146295e-09       1.00081861      95760.78906  -0.009712506086
     690800      1.511846293e-08     0.9922386408         95758.75   -0.01900921203
     690900      2.414233791e-08      1.020853519      95709.60938   -0.01148150582
     691000      1.361227575e-08      1.003958225      95813.11719  -0.006568734534
     691100      1.130386362e-08      1.006806016      95689.63281   0.001285701874
     691200      1.598073673e-08      1.021121264      95721.73438   -0.01415259857
     691300      5.201428621e-09      1.004975438      95794.98438   -0.01699126326
     691400      1.156801765e-08      1.002397418      95777.74219  -0.001765701803
     691500      1.449943365e-08     0.9993573427      95749.71875   -0.01426029298
     691600      3.897913103e-09      1.020088673      95693.57812    0.01011980977
     691700        1.9733573e-08      1.018625855      95697.94531  -0.008321630768
     691800       1.60019038e-08     0.9925968051      95816.27344   -0.01243240573
     691900        3.8369663e-09      1.010796785       95704.1875  -0.008897923864
     692000      2.153664447e-08     0.9872063398      95661.95312   0.001454461133
     692100      1.261162286e-08     0.9933114052      95654.42188  -0.008256596513
     692200      6.706855515e-09     0.9997422695      95632.78125   -0.01440068148
     692300      1.017848472e-08      1.007667184      95704.96875   -0.02247736976
     692400      1.209935263e-08     0.9819012284      95814.28906   -0.00790950004
     692500      8.533261209e-09     0.9957614541       95654.3125  -0.004290559795
     692600      1.061315036e-08     0.9935581088      95771.67188   0.002559079556
     692700      1.990043685e-08      1.014021873      95774.38281  -0.003156656399
     692800      1.196879484e-08     0.9950554967        95769.625  -0.004761414602
     692900       1.62807563e-08      1.003541112      95686.04688  -0.002294949954
     693000      7.082001652e-09      1.013752341      95723.01562  -0.002704625484
     693100      1.693580209e-08     0.9919887781      95731.85938   0.004962150473
     693200      1.985613274e-08     0.9962530732      95624.60938  -0.002285420895
     693300      1.145510531e-08      1.003344774      95599.38281  -0.009090350941
     693400      8.329967827e-09     0.9790006876      95737.42188   0.006598699372
     693500      1.515978987e-08     0.9936289787      95725.91406  -0.004856816027
     693600      1.566153962e-08      1.000664592       95732.1875 -0.0008260804461
     693700      8.496425785e-09      1.007659674      95868.54688  -0.008937929757
     693800      1.714165876e-08      1.014910817      95761.07812    -0.0026162453
     693900       1.33977931e-08      1.006008625      95732.08594  -0.009258518927
     694000      1.599508792e-08     0.9988820553      95703.89062  0.0002502907591
     694100      1.846526132e-08     0.9868218899      95803.09375  -0.004181090277
     694200      1.894887092e-08      1.013121724      95720.28125  -0.009674151428
     694300      1.732166766e-08     0.9904729724      95777.64844  -0.009637235664
     694400      7.420485115e-09      1.004171968       95687.3125   -0.01246606652
     694500      1.911546654e-08     0.9874942303      95737.55469  0.0007009439287
     694600      1.606781552e-08      1.007195473      95783.03906   -0.01086596679
     694700      1.735359589e-08     0.9962735772        95648.625  -0.007667396218
     694800      1.003219019e-08      1.010737658      95737.53125   -0.01274888311
     694900      1.085499068e-08      1.026180863      95749.48438   0.001992995618
     695000      1.259434157e-08      1.005136967      95843.28125   -0.02370742522
     695100      1.037420283e-08      1.005917549      95747.08594   -0.01260735933
     695200       1.55390687e-08      1.020718098      95677.13281  -0.002209135331
     695300      1.432144003e-08      1.003432274          95698.5  0.0009580304031
     695400      1.837418395e-08       0.99759233      95750.95312  -0.008216299117
     695500      1.666766636e-08      1.007617831      95762.16406   0.008139615878
     695600      1.491973123e-08     0.9918153882      95741.90625  0.0008186488412
     695700      1.340014233e-08      1.016567349      95727.05469  -0.003194273682
     695800      1.891562285e-08     0.9844366908      95698.14062  -0.001217196696
     695900       1.03655946e-08      1.015300989      95748.39062  -0.001953943167
     696000      2.524451403e-08      1.010445833      95673.80469  0.0005247971858
     696100       2.11711626e-08      1.014169335      95734.48438   -0.01318222191
     696200      2.319249681e-09     0.9967716932      95769.32031   -0.01255353261
     696300       1.12132641e-08      1.000819683      95743.42188   0.004414117895
     696400      1.391871329e-08     0.9795131683         95765.75   -0.01062176004
     696500      1.234339564e-08     0.9890509248      95679.11719 -0.0006922493922
     696600      1.138549433e-08     0.9804340005      95722.57812  -0.008833277971
     696700      1.047119103e-08      1.001490116      95646.61719   -0.01264260616
     696800      2.185345593e-08     0.9881600142      95698.96094   -0.00887957681
     696900      1.707791597e-08      1.001006842      95717.14062   -0.01330452412
     697000      1.689128482e-08      1.006448746      95685.29688   -0.00114041206
     697100      5.479265486e-09     0.9901991487      95684.17969   -0.00521153817
     697200      1.194710286e-08      1.036775827      95604.78906 -0.0002231165272
     697300      1.107569592e-08     0.9963922501      95743.73438  -0.003121427959
     697400      1.304730812e-08      1.002686143      95732.01562  -0.006330480799
     697500      1.599522115e-08      1.027372241        95728.125  -0.006271456368
     697600      1.370818214e-08      1.008837342      95825.84375   -0.01195939071
     697700       9.58627755e-09     0.9892806411        95787.125  -0.007144775707
     697800      1.152277918e-08     0.9978989959       95754.6875  2.923193961e-06
     697900      1.865362087e-08     0.9887548089      95668.28125   -0.00234849914
     698000      1.289518181e-08     0.9851754904      95658.67188  -0.003645090386
     698100       9.42310141e-09     0.9860650897      95717.07031  -0.001040175674
     698200      2.010288647e-08     0.9871482849      95702.95312   -0.00122793566
     698300      8.349752001e-09     0.9945169687      95720.11719    0.01064326055
     698400      1.867864263e-08     0.9919667244      95796.85938  -0.001349725178
     698500      1.002188732e-08     0.9964654446      95714.29688   -0.01002142858
     698600      1.642209035e-08     0.9682638049      95760.96875   -0.01237017941
     698700      1.338346234e-08      1.000121117      95677.14062   -0.00750587415
     698800      4.226985428e-09     0.9869704247      95691.65625  -0.008857763372
     698900      1.048750065e-08        0.9964782      95777.42188   -0.01441815495
     699000      1.998324528e-08      1.014852762      95678.17188   0.002020876389
     699100      2.212018479e-08      1.005286694      95743.52344  -0.005584059749
     699200      2.029298329e-08      1.016525865      95682.26562   0.003493119497
     699300      2.341182359e-08     0.9909162521      95829.65625  -0.008606518619
     699400      6.241373196e-09     0.9912042618            95791    -0.0111066578
     699500      2.131461052e-08     0.9866797328      95774.65625  -0.003808533074
     699600      1.253411686e-08     0.9941185117         95771.25  -0.003097203327
     699700      1.665689275e-08     0.9942775369       95710.9375  -0.003060327843
     699800      1.038777597e-08      1.008848786      95639.84375  -0.001820703736
     699900      1.003300021e-08     0.9959874749      95741.21875 -0.0008382633678
     700000      1.508745484e-08      1.004680514      95710.74219   0.000606770278
     700100      1.436471564e-08     0.9856908917      95699.58594   -0.01206608769
     700200      1.105580871e-08     0.9781474471      95719.35938  -0.004709389061
     700300      1.389806581e-08     0.9995667934      95780.57031   -0.00997433532
     700400      2.131179677e-08      1.008717775      95772.32812   -0.01048963796
     700500      2.157322676e-08     0.9921219349      95779.07031  -0.009330229834
